province,date,cumulative_cases,cumulative_recovered,cumulative_deaths,active_cases,active_cases_change,testing,cumulative_testing,date_formatted,total_n,rate_per_1M_cumulative_test_done,rate_per_1M_cumulative_test-confirmed_infectious,rate_per_1M_cumulative_test-confirmed_dead,Time,Total N,Test done,Susceptible,Recovered,Infectious,Dead,Test-confirmed infectious,Test-confirmed dead,Cumulative test done,Cumulative infectious,Cumulative dead,Cumulative test-confirmed infectious,Cumulative test-confirmed dead,Rate per 1M cumulative test done,Rate per 1M cumulative infectious,Rate per 1M cumulative dead,Rate per 1M cumulative test-confirmed infectious,Rate per 1M cumulative test-confirmed dead,Infectious-no symptom,Infectious-mild symptom,Infectious-severe symptom,Infectious-critical symptom,Infectious using non-ICU hospital bed,Infectious using ICU hospital bed,Infectious using ventilator,Recovered-no complication,Recovered-mild complication,Recovered-severe complication,Recovered using DrugX,Mean R0,Model params,Run,Date,Cumulative test-confirmed infectious percent change,Cumulative test-confirmed dead percent change,Test-confirmed infectious percent change
Alberta,21-03-2020,226,3,1,222,31,3382,23742,2020-03-21,4410000,5383.673469,51.24716553,0.22675737,31,10000,103,9958,7,35,0,6,0,1814,42,0,9,0,181400,4200,0,900,0,14,12,5,4,5,5,10,7,0,0,0,1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-03-21,0.125,,0
Alberta,22-03-2020,259,3,1,255,33,3257,26999,2020-03-22,4410000,6122.222222,58.73015873,0.22675737,32,10000,110,9957,7,36,0,6,0,1924,43,0,9,0,192400,4300,0,900,0,14,13,5,4,5,4,9,7,0,0,0,1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-03-22,0,,0
Alberta,23-03-2020,301,3,1,297,42,3059,30058,2020-03-23,4410000,6815.873016,68.25396825,0.22675737,33,10000,95,9957,8,35,0,7,0,2019,43,0,10,0,201900,4300,0,1000,0,14,12,5,4,5,4,9,7,0,1,1,1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-03-23,0.111111111,,0.166666667
Alberta,24-03-2020,358,3,2,353,56,2718,32776,2020-03-24,4410000,7432.199546,81.17913832,0.453514739,34,10000,93,9957,8,34,1,9,0,2112,43,1,12,0,211200,4300,100,1200,0,13,13,4,4,4,4,8,7,0,1,1,1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-03-24,0.2,,0.285714286
Alberta,25-03-2020,419,3,2,414,61,2732,35508,2020-03-25,4410000,8051.70068,95.01133787,0.453514739,35,10000,112,9957,8,34,1,9,0,2224,43,1,12,0,222400,4300,100,1200,0,12,13,4,5,4,5,8,7,0,1,1,1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-03-25,0,,0
Alberta,26-03-2020,486,27,2,457,43,1152,36660,2020-03-26,4410000,8312.92517,110.2040816,0.453514739,36,10000,95,9957,8,34,1,9,0,2319,43,1,12,0,231900,4300,100,1200,0,12,13,4,5,4,5,9,7,0,1,1,1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-03-26,0,,0
Alberta,27-03-2020,542,33,2,507,50,1555,38215,2020-03-27,4410000,8665.53288,122.9024943,0.453514739,37,10000,103,9957,8,33,2,9,0,2422,43,2,12,0,242200,4300,200,1200,0,11,14,3,5,3,5,8,6,1,1,1,1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-03-27,0,,0
Alberta,28-03-2020,621,53,2,566,59,4312,42527,2020-03-28,4410000,9643.310658,140.8163265,0.453514739,38,10000,108,9957,9,32,2,8,0,2530,43,2,12,0,253000,4300,200,1200,0,10,14,3,5,3,5,8,6,1,2,2,1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-03-28,0,,-0.111111111
Alberta,29-03-2020,661,73,3,585,19,2472,44999,2020-03-29,4410000,10203.85488,149.8866213,0.680272109,39,10000,110,9957,9,32,2,8,0,2640,43,2,12,0,264000,4300,200,1200,0,10,14,3,5,3,5,8,5,2,2,2,1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-03-29,0,,0
Alberta,30-03-2020,690,94,8,588,3,1058,46057,2020-03-30,4410000,10443.76417,156.462585,1.814058957,40,10000,104,9957,9,32,2,8,0,2744,43,2,12,0,274400,4300,200,1200,0,11,13,3,5,3,5,8,4,3,2,2,1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-03-30,0,,0
Alberta,31-03-2020,754,120,9,625,37,2635,48692,2020-03-31,4410000,11041.26984,170.9750567,2.040816327,41,10000,106,9957,10,31,2,8,0,2850,43,2,12,0,285000,4300,200,1200,0,10,13,3,5,3,5,8,4,4,2,2,1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-03-31,0,,0
Alberta,01-04-2020,871,142,11,718,93,4449,53141,2020-04-01,4410000,12050.11338,197.5056689,2.494331066,42,10000,118,9957,10,31,2,8,0,2968,43,2,12,0,296800,4300,200,1200,0,10,13,3,5,3,5,8,4,4,2,2,1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-04-01,0,,0
Alberta,02-04-2020,968,174,13,781,63,3955,57096,2020-04-02,4410000,12946.93878,219.5011338,2.947845805,43,10000,84,9957,10,31,2,8,0,3052,43,2,12,0,305200,4300,200,1200,0,10,13,3,5,3,5,8,4,3,3,3,0,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-04-02,0,,0
Alberta,03-04-2020,1075,196,18,861,80,4864,61960,2020-04-03,4410000,14049.88662,243.7641723,4.081632653,44,10000,86,9957,10,31,2,8,0,3138,43,2,12,0,313800,4300,200,1200,0,10,13,3,5,3,5,8,4,2,4,3,0,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-04-03,0,,0
Alberta,04-04-2020,1181,196,20,965,104,2148,64108,2020-04-04,4410000,14536.96145,267.8004535,4.535147392,45,10000,87,9957,10,31,2,8,0,3225,43,2,12,0,322500,4300,200,1200,0,10,13,3,5,3,5,8,4,2,4,4,0,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-04-04,0,,0
Alberta,05-04-2020,1250,279,23,948,-17,985,65093,2020-04-05,4410000,14760.31746,283.446712,5.215419501,46,10000,116,9957,11,29,3,8,0,3341,43,3,12,0,334100,4300,300,1200,0,10,12,2,5,2,5,7,5,2,4,4,0,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-04-05,0,,0
Alberta,06-04-2020,1348,361,24,963,15,821,65914,2020-04-06,4410000,14946.48526,305.6689342,5.442176871,47,10000,89,9957,11,28,4,8,0,3430,43,4,12,0,343000,4300,400,1200,0,10,12,2,4,2,4,6,5,2,4,4,0,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-04-06,0,,0
Alberta,07-04-2020,1373,447,26,900,-63,1203,67117,2020-04-07,4410000,15219.27438,311.3378685,5.89569161,48,10000,98,9957,12,26,5,7,1,3528,43,5,12,1,352800,4300,500,1200,100,10,11,2,3,2,3,5,5,3,4,4,0,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-04-07,0,inf,-0.125
Alberta,08-04-2020,1423,519,29,875,-25,1645,68762,2020-04-08,4410000,15592.29025,322.675737,6.575963719,49,10000,93,9957,12,26,5,8,1,3621,43,5,13,1,362100,4300,500,1300,100,10,11,2,3,2,3,5,5,3,4,4,0,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-04-08,0.083333333,0,0.142857143
Alberta,09-04-2020,1451,592,32,827,-48,1485,70247,2020-04-09,4410000,15929.02494,329.0249433,7.256235828,50,10000,104,9957,12,25,6,8,1,3725,43,6,13,1,372500,4300,600,1300,100,10,11,1,3,1,3,4,5,3,4,4,0,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-04-09,0,0,0
Alberta,10-04-2020,1500,713,39,748,-79,2123,72370,2020-04-10,4410000,16410.43084,340.1360544,8.843537415,51,10000,100,9957,12,25,6,8,1,3825,43,6,13,1,382500,4300,600,1300,100,10,11,1,3,1,3,4,5,3,4,4,0,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-04-10,0,0,0
Alberta,11-04-2020,1569,774,40,755,7,2908,75278,2020-04-11,4410000,17069.84127,355.7823129,9.070294785,52,10000,87,9957,12,25,6,9,1,3912,43,6,14,1,391200,4300,600,1400,100,10,11,1,3,1,3,4,5,2,5,5,0,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-04-11,0.076923077,0,0.125
Alberta,12-04-2020,1651,823,44,784,29,2038,77316,2020-04-12,4410000,17531.97279,374.3764172,9.977324263,53,10000,88,9957,12,25,6,9,1,4000,43,6,14,1,400000,4300,600,1400,100,10,11,1,3,1,3,4,5,2,5,5,0,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-04-12,0,0,0
Alberta,13-04-2020,1732,877,46,809,25,2465,79781,2020-04-13,4410000,18090.92971,392.7437642,10.430839,54,10000,118,9957,12,25,6,9,1,4118,43,6,14,1,411800,4300,600,1400,100,10,11,1,3,1,3,4,5,2,5,5,0,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-04-13,0,0,0
Alberta,14-04-2020,1870,914,48,908,99,2868,82649,2020-04-14,4410000,18741.26984,424.0362812,10.88435374,55,10000,96,9957,12,23,8,8,2,4214,43,8,14,2,421400,4300,800,1400,200,10,11,1,1,1,1,2,5,2,5,5,0,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-04-14,0,1,-0.111111111
Alberta,15-04-2020,1996,914,48,1034,126,2853,85502,2020-04-15,4410000,19388.20862,452.6077098,10.88435374,56,10000,88,9957,12,23,8,8,2,4302,43,8,14,2,430200,4300,800,1400,200,10,11,1,1,1,1,2,5,2,5,5,0,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-04-15,0,0,0
Alberta,16-04-2020,2158,914,50,1194,160,0,85502,2020-04-16,4410000,19388.20862,489.3424036,11.33786848,57,10000,78,9957,12,23,8,8,2,4380,43,8,14,2,438000,4300,800,1400,200,10,11,1,1,1,1,2,5,3,4,5,0,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-04-16,0,0,0
Alberta,17-04-2020,2397,1124,50,1223,29,7303,92805,2020-04-17,4410000,21044.21769,543.537415,11.33786848,58,10000,100,9957,12,23,8,9,2,4480,43,8,15,2,448000,4300,800,1500,200,10,11,1,1,1,1,2,5,3,4,4,0,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-04-17,0.071428571,0,0.125
Alberta,18-04-2020,2562,1162,51,1349,126,4092,96897,2020-04-18,4410000,21972.10884,580.952381,11.56462585,59,10000,91,9957,12,23,8,9,2,4571,43,8,15,2,457100,4300,800,1500,200,10,11,1,1,1,1,2,5,3,4,4,0,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-04-18,0,0,0
Alberta,19-04-2020,2803,1198,55,1550,201,4426,101323,2020-04-19,4410000,22975.73696,635.600907,12.47165533,60,10000,85,9957,12,23,8,9,2,4656,43,8,15,2,465600,4300,800,1500,200,10,11,1,1,1,1,2,5,3,4,4,0,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-04-19,0,0,0
