province,date,cumulative_cases,cumulative_recovered,cumulative_deaths,active_cases,active_cases_change,testing,cumulative_testing,date_formatted,total_n,rate_per_1M_cumulative_test_done,rate_per_1M_cumulative_test-confirmed_infectious,rate_per_1M_cumulative_test-confirmed_dead,Time,Total N,Test done,Susceptible,Recovered,Infectious,Dead,Test-confirmed infectious,Test-confirmed dead,Cumulative test done,Cumulative infectious,Cumulative dead,Cumulative test-confirmed infectious,Cumulative test-confirmed dead,Rate per 1M cumulative test done,Rate per 1M cumulative infectious,Rate per 1M cumulative dead,Rate per 1M cumulative test-confirmed infectious,Rate per 1M cumulative test-confirmed dead,Infectious-no symptom,Infectious-mild symptom,Infectious-severe symptom,Infectious-critical symptom,Infectious using non-ICU hospital bed,Infectious using ICU hospital bed,Infectious using ventilator,Recovered-no complication,Recovered-mild complication,Recovered-severe complication,Recovered using DrugX,Mean R0,Model params,Run,Date,Cumulative test-confirmed infectious percent change,Cumulative test-confirmed dead percent change,Test-confirmed infectious percent change
Alberta,21-03-2020,226,3,1,222,31,3382,23742,2020-03-21,4410000,5383.673469,51.24716553,0.22675737,31,10000,92,9914,11,75,0,11,0,1729,86,0,11,0,172900,8600,0,1100,0,31,23,10,11,10,11,21,9,1,1,1,1.086956522,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",3,2020-03-21,0,,0
Alberta,22-03-2020,259,3,1,255,33,3257,26999,2020-03-22,4410000,6122.222222,58.73015873,0.22675737,32,10000,89,9913,13,74,0,12,0,1818,87,0,12,0,181800,8700,0,1200,0,30,23,11,10,11,10,21,9,2,2,2,1.105263158,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",3,2020-03-22,0.090909091,,0.090909091
Alberta,23-03-2020,301,3,1,297,42,3059,30058,2020-03-23,4410000,6815.873016,68.25396825,0.22675737,33,10000,97,9913,13,72,2,13,0,1915,87,2,13,0,191500,8700,200,1300,0,29,24,11,8,11,8,19,9,2,2,2,1.117647059,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",3,2020-03-23,0.083333333,,0.083333333
Alberta,24-03-2020,358,3,2,353,56,2718,32776,2020-03-24,4410000,7432.199546,81.17913832,0.453514739,34,10000,99,9913,15,70,2,12,0,2014,87,2,13,0,201400,8700,200,1300,0,27,24,11,8,11,8,19,9,3,3,2,1.166666667,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",3,2020-03-24,0,,-0.076923077
Alberta,25-03-2020,419,3,2,414,61,2732,35508,2020-03-25,4410000,8051.70068,95.01133787,0.453514739,35,10000,94,9913,19,66,2,11,0,2108,87,2,14,0,210800,8700,200,1400,0,24,23,12,7,12,7,19,12,4,3,3,1.1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",3,2020-03-25,0.076923077,,-0.083333333
Alberta,26-03-2020,486,27,2,457,43,1152,36660,2020-03-26,4410000,8312.92517,110.2040816,0.453514739,36,10000,107,9913,19,66,2,12,0,2215,87,2,15,0,221500,8700,200,1500,0,25,22,12,7,12,7,19,13,3,3,3,1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",3,2020-03-26,0.071428571,,0.090909091
Alberta,27-03-2020,542,33,2,507,50,1555,38215,2020-03-27,4410000,8665.53288,122.9024943,0.453514739,37,10000,84,9912,19,67,2,12,0,2299,88,2,15,0,229900,8800,200,1500,0,25,23,12,7,12,7,19,13,3,3,3,1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",3,2020-03-27,0,,0
Alberta,28-03-2020,621,53,2,566,59,4312,42527,2020-03-28,4410000,9643.310658,140.8163265,0.453514739,38,10000,100,9912,19,65,4,13,1,2399,88,4,17,1,239900,8800,400,1700,100,25,23,10,7,10,7,17,13,3,3,3,1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",3,2020-03-28,0.133333333,inf,0.083333333
Alberta,29-03-2020,661,73,3,585,19,2472,44999,2020-03-29,4410000,10203.85488,149.8866213,0.680272109,39,10000,97,9912,19,65,4,14,1,2496,88,4,18,1,249600,8800,400,1800,100,25,23,10,7,10,7,17,13,3,3,3,1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",3,2020-03-29,0.058823529,0,0.076923077
Alberta,30-03-2020,690,94,8,588,3,1058,46057,2020-03-30,4410000,10443.76417,156.462585,1.814058957,40,10000,104,9911,20,62,7,14,2,2600,89,7,18,2,260000,8900,700,1800,200,25,23,8,6,8,6,14,14,3,3,3,1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",3,2020-03-30,0,1,0
Alberta,31-03-2020,754,120,9,625,37,2635,48692,2020-03-31,4410000,11041.26984,170.9750567,2.040816327,41,10000,114,9911,20,61,8,14,2,2714,89,8,18,2,271400,8900,800,1800,200,25,23,7,6,7,6,13,14,3,3,3,1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",3,2020-03-31,0,0,0
Alberta,01-04-2020,871,142,11,718,93,4449,53141,2020-04-01,4410000,12050.11338,197.5056689,2.494331066,42,10000,82,9910,21,61,8,14,2,2796,90,8,18,2,279600,9000,800,1800,200,25,23,7,6,7,6,13,14,4,3,3,1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",3,2020-04-01,0,0,0
Alberta,02-04-2020,968,174,13,781,63,3955,57096,2020-04-02,4410000,12946.93878,219.5011338,2.947845805,43,10000,108,9910,21,61,8,15,2,2904,90,8,19,2,290400,9000,800,1900,200,25,23,7,6,7,6,13,14,4,3,3,1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",3,2020-04-02,0.055555556,0,0.071428571
Alberta,03-04-2020,1075,196,18,861,80,4864,61960,2020-04-03,4410000,14049.88662,243.7641723,4.081632653,44,10000,106,9910,21,60,9,16,2,3010,90,9,20,2,301000,9000,900,2000,200,24,24,7,5,7,5,12,14,4,3,3,1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",3,2020-04-03,0.052631579,0,0.066666667
Alberta,04-04-2020,1181,196,20,965,104,2148,64108,2020-04-04,4410000,14536.96145,267.8004535,4.535147392,45,10000,87,9910,21,60,9,16,2,3097,90,9,20,2,309700,9000,900,2000,200,24,24,7,5,7,5,12,14,4,3,3,1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",3,2020-04-04,0,0,0
Alberta,05-04-2020,1250,279,23,948,-17,985,65093,2020-04-05,4410000,14760.31746,283.446712,5.215419501,46,10000,106,9910,22,59,9,18,2,3203,90,9,22,2,320300,9000,900,2200,200,23,24,7,5,7,5,12,15,4,3,3,1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",3,2020-04-05,0.1,0,0.125
Alberta,06-04-2020,1348,361,24,963,15,821,65914,2020-04-06,4410000,14946.48526,305.6689342,5.442176871,47,10000,107,9910,22,59,9,18,2,3310,90,9,22,2,331000,9000,900,2200,200,23,24,7,5,7,5,12,15,4,3,3,1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",3,2020-04-06,0,0,0
Alberta,07-04-2020,1373,447,26,900,-63,1203,67117,2020-04-07,4410000,15219.27438,311.3378685,5.89569161,48,10000,84,9910,22,57,11,18,4,3394,90,11,24,4,339400,9000,1100,2400,400,23,24,6,4,6,4,10,15,4,3,3,1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",3,2020-04-07,0.090909091,1,0
Alberta,08-04-2020,1423,519,29,875,-25,1645,68762,2020-04-08,4410000,15592.29025,322.675737,6.575963719,49,10000,97,9910,22,56,12,17,5,3491,90,12,24,5,349100,9000,1200,2400,500,23,24,6,3,6,3,9,15,4,3,3,1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",3,2020-04-08,0,0.25,-0.055555556
Alberta,09-04-2020,1451,592,32,827,-48,1485,70247,2020-04-09,4410000,15929.02494,329.0249433,7.256235828,50,10000,99,9910,22,56,12,17,5,3590,90,12,24,5,359000,9000,1200,2400,500,24,23,6,3,6,3,9,15,4,3,3,1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",3,2020-04-09,0,0,0
Alberta,10-04-2020,1500,713,39,748,-79,2123,72370,2020-04-10,4410000,16410.43084,340.1360544,8.843537415,51,10000,75,9910,22,56,12,18,5,3665,90,12,25,5,366500,9000,1200,2500,500,25,22,6,3,6,3,9,15,4,3,3,1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",3,2020-04-10,0.041666667,0,0.058823529
Alberta,11-04-2020,1569,774,40,755,7,2908,75278,2020-04-11,4410000,17069.84127,355.7823129,9.070294785,52,10000,88,9910,23,55,12,18,5,3753,90,12,25,5,375300,9000,1200,2500,500,24,22,6,3,6,3,9,16,4,3,3,1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",3,2020-04-11,0,0,0
Alberta,12-04-2020,1651,823,44,784,29,2038,77316,2020-04-12,4410000,17531.97279,374.3764172,9.977324263,53,10000,103,9910,23,54,13,19,5,3856,90,13,26,5,385600,9000,1300,2600,500,24,22,5,3,5,3,8,15,5,3,3,0,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",3,2020-04-12,0.04,0,0.055555556
Alberta,13-04-2020,1732,877,46,809,25,2465,79781,2020-04-13,4410000,18090.92971,392.7437642,10.430839,54,10000,100,9910,24,53,13,18,5,3956,90,13,26,5,395600,9000,1300,2600,500,24,21,5,3,5,3,8,16,5,3,3,0,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",3,2020-04-13,0,0,-0.052631579
Alberta,14-04-2020,1870,914,48,908,99,2868,82649,2020-04-14,4410000,18741.26984,424.0362812,10.88435374,55,10000,100,9910,24,53,13,18,5,4056,90,13,26,5,405600,9000,1300,2600,500,24,21,5,3,5,3,8,15,6,3,3,0,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",3,2020-04-14,0,0,0
Alberta,15-04-2020,1996,914,48,1034,126,2853,85502,2020-04-15,4410000,19388.20862,452.6077098,10.88435374,56,10000,92,9910,24,52,14,17,6,4148,90,14,26,6,414800,9000,1400,2600,600,24,21,4,3,4,3,7,15,6,3,3,0,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",3,2020-04-15,0,0.2,-0.055555556
Alberta,16-04-2020,2158,914,50,1194,160,0,85502,2020-04-16,4410000,19388.20862,489.3424036,11.33786848,57,10000,94,9910,24,52,14,18,6,4242,90,14,27,6,424200,9000,1400,2700,600,24,21,4,3,4,3,7,15,6,3,3,0,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",3,2020-04-16,0.038461538,0,0.058823529
Alberta,17-04-2020,2397,1124,50,1223,29,7303,92805,2020-04-17,4410000,21044.21769,543.537415,11.33786848,58,10000,101,9910,24,52,14,18,6,4343,90,14,27,6,434300,9000,1400,2700,600,24,21,4,3,4,3,7,15,6,3,3,0,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",3,2020-04-17,0,0,0
Alberta,18-04-2020,2562,1162,51,1349,126,4092,96897,2020-04-18,4410000,21972.10884,580.952381,11.56462585,59,10000,98,9910,24,52,14,18,6,4441,90,14,27,6,444100,9000,1400,2700,600,24,21,4,3,4,3,7,16,5,3,3,0,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",3,2020-04-18,0,0,0
Alberta,19-04-2020,2803,1198,55,1550,201,4426,101323,2020-04-19,4410000,22975.73696,635.600907,12.47165533,60,10000,95,9910,24,52,14,18,6,4536,90,14,27,6,453600,9000,1400,2700,600,24,21,4,3,4,3,7,16,5,3,3,0,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",3,2020-04-19,0,0,0
